order_id,customer_id,order_date,product,category,quantity,unit_price,discount_pct,revenue
ORD914107,CUST0268,2024-03-04,Smart Speaker,Audio,3,900000,0,2700000.0
ORD361849,CUST0022,2024-05-27,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD665158,CUST0918,2024-11-16,External SSD,Storage,3,1100000,0,3300000.0
ORD473704,CUST0123,2023-05-12,Webcam HD,Peripherals,2,750000,5,1425000.0
ORD684942,CUST0093,2023-09-04,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD448848,CUST0963,2024-09-01,Mechanical Keyboard,Peripherals,3,1200000,10,3240000.0
ORD758851,CUST0248,2024-04-22,4K Monitor,Electronics,4,4500000,10,16200000.0
ORD387307,CUST0441,2024-05-17,Wireless Headset,Audio,1,800000,5,760000.0
ORD817006,CUST0151,2023-09-03,Desk Lamp LED,Accessories,3,250000,10,675000.0
ORD923628,CUST0113,2023-05-25,Gaming Chair,Furniture,3,3200000,5,9120000.0
ORD919564,CUST0308,2024-04-12,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD139236,CUST0004,2024-05-21,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD745513,CUST0165,2023-08-19,Smart Speaker,Audio,1,900000,0,900000.0
ORD472454,CUST0127,2024-01-27,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD770392,CUST0579,2023-05-25,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD710224,CUST0041,2024-03-21,External SSD,Storage,1,1100000,20,880000.0
ORD441524,CUST0091,2023-03-12,USB-C Hub,Accessories,1,350000,15,297500.0
ORD665403,CUST0021,2024-04-30,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD173568,CUST0171,2024-08-27,USB-C Hub,Accessories,1,350000,20,280000.0
ORD571678,CUST0020,2024-07-05,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD351063,CUST0024,2024-11-14,4K Monitor,Electronics,4,500000,20,1600000.0
ORD444912,CUST0901,2024-05-11,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD327369,CUST0888,2023-04-28,External SSD,Storage,3,1100000,15,2805000.0
ORD126128,CUST0619,2024-07-27,Wireless Headset,Audio,3,800000,0,2400000.0
ORD335943,CUST0761,2023-03-22,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD872291,CUST0960,2023-07-23,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD211825,CUST0451,2023-02-26,Wireless Headset,Audio,2,800000,0,1600000.0
ORD682943,CUST0590,2023-07-28,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD222066,CUST0608,2024-02-23,External SSD,Storage,4,1100000,0,4400000.0
ORD559822,CUST0470,2023-04-19,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD165439,CUST0067,2023-05-26,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD520661,CUST0755,2023-03-23,Webcam HD,Peripherals,1,750000,15,637500.0
ORD925854,CUST0388,2024-05-22,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD413732,CUST0493,2023-06-28,External SSD,Storage,3,1100000,5,3135000.0
ORD840045,CUST0443,2024-02-13,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD345847,CUST0099,2024-11-08,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD715781,CUST0546,2024-09-11,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD900889,CUST0186,2024-04-07,Wireless Headset,Audio,2,800000,10,1440000.0
ORD929414,CUST0146,2023-09-09,Smart Speaker,Audio,3,900000,5,2565000.0
ORD763969,CUST0024,2023-11-10,USB-C Hub,Accessories,1,350000,10,315000.0
ORD714229,CUST0011,2024-02-20,Wireless Headset,Audio,1,800000,20,640000.0
ORD766627,CUST0027,2023-09-26,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD847465,CUST0488,2024-12-23,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD428634,CUST0184,2024-04-30,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD928894,CUST0160,2024-11-18,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD113731,CUST0156,2023-05-21,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD244179,CUST0022,2024-08-11,Smart Speaker,Audio,2,900000,0,1800000.0
ORD848987,CUST0760,2023-04-17,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD349717,CUST0298,2023-12-19,External SSD,Storage,2,1100000,5,2090000.0
ORD306717,CUST0099,2024-05-31,Mechanical Keyboard,Peripherals,4,1200000,15,4080000.0
ORD926954,CUST0225,2023-06-11,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD340056,CUST0107,2024-03-22,USB-C Hub,Accessories,1,350000,0,350000.0
ORD534044,CUST0161,2024-10-18,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD840686,CUST0318,2023-08-02,USB-C Hub,Accessories,2,350000,5,665000.0
ORD670993,CUST0702,2023-02-21,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD800146,CUST0013,2024-01-08,USB-C Hub,Accessories,2,350000,0,700000.0
ORD583414,CUST0197,2024-11-18,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD904748,CUST0038,2024-10-29,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD577843,CUST0039,2023-06-30,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD264404,CUST0028,2023-05-08,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD952318,CUST0140,2023-08-12,Wireless Headset,Audio,1,800000,5,760000.0
ORD672285,CUST0879,2023-06-28,USB-C Hub,Accessories,1,350000,0,350000.0
ORD138090,CUST0101,2023-04-07,4K Monitor,Electronics,3,4500000,10,12150000.0
ORD332320,CUST0783,2024-11-01,Mechanical Keyboard,Peripherals,3,1200000,15,3060000.0
ORD227101,CUST0159,2023-02-20,Mechanical Keyboard,Peripherals,3,500000,10,1350000.0
ORD493445,CUST0166,2023-09-15,Gaming Chair,Furniture,1,3200000,15,2720000.0
ORD627340,CUST0966,2023-08-06,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD109472,CUST0111,2023-09-18,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD575573,CUST0051,2023-11-07,External SSD,Storage,4,1100000,10,3960000.0
ORD168359,CUST0181,2023-08-05,USB-C Hub,Accessories,2,350000,0,700000.0
ORD937566,CUST0409,2023-07-19,USB-C Hub,Accessories,1,350000,0,350000.0
ORD572312,CUST0498,2023-10-29,External SSD,Storage,2,1100000,5,2090000.0
ORD815637,CUST0249,2024-05-16,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD766110,CUST0074,2024-05-19,Gaming Chair,Furniture,1,3200000,20,2560000.0
ORD846716,CUST0940,2023-08-08,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD741857,CUST0075,2023-10-10,4K Monitor,Electronics,1,4500000,5,4275000.0
ORD879957,CUST0746,2024-03-01,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD753817,CUST0285,2024-07-18,Desk Lamp LED,Accessories,2,250000,5,475000.0
ORD109583,CUST0657,2024-02-08,USB-C Hub,Accessories,1,350000,0,350000.0
ORD964360,CUST0007,2024-09-19,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD521863,CUST0052,2024-06-23,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD867754,CUST0363,2023-09-28,USB-C Hub,Accessories,3,350000,10,945000.0
ORD641770,CUST0178,2024-04-27,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD277190,CUST0107,2023-08-03,Desk Lamp LED,Accessories,2,250000,15,425000.0
ORD113288,CUST0096,2023-06-25,Desk Lamp LED,Accessories,1,250000,5,237500.0
ORD367291,CUST0081,2024-09-20,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD612438,CUST0169,2023-11-06,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD608522,CUST0153,2024-10-01,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD882516,CUST0713,2023-03-09,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD331807,CUST0045,2023-03-07,Wireless Headset,Audio,2,800000,0,1600000.0
ORD195419,CUST0007,2024-08-19,USB-C Hub,Accessories,2,350000,5,665000.0
ORD550400,CUST0699,2024-05-28,Laptop Pro X1,Electronics,1,12000000,20,9600000.0
ORD880498,CUST0437,2024-05-28,Mechanical Keyboard,Peripherals,4,1200000,15,4080000.0
ORD189846,CUST0671,2024-06-24,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD948964,CUST0233,2023-02-01,Desk Lamp LED,Accessories,2,250000,15,425000.0
ORD918749,CUST0528,2023-04-10,Laptop Pro X1,Electronics,4,12000000,15,40800000.0
ORD294716,CUST0340,2024-01-25,Smart Speaker,Audio,3,900000,5,2565000.0
ORD624362,CUST0108,2023-06-21,Wireless Headset,Audio,1,800000,5,760000.0
ORD177261,CUST0064,2024-04-05,Smart Speaker,Audio,1,900000,5,855000.0
ORD115733,CUST0086,2023-04-08,External SSD,Storage,4,1100000,20,3520000.0
ORD346301,CUST0124,2023-10-16,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD892473,CUST0608,2023-09-10,Desk Lamp LED,Accessories,1,500000,0,500000.0
ORD498635,CUST0151,2024-11-21,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD968331,CUST0020,2023-06-21,Wireless Headset,Audio,1,800000,10,720000.0
ORD887199,CUST0088,2023-04-16,Gaming Chair,Furniture,2,3200000,20,5120000.0
ORD985621,CUST0130,2023-10-13,Wireless Headset,Audio,1,500000,5,475000.0
ORD285541,CUST0994,2023-05-06,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD683526,CUST0272,2024-04-28,Desk Lamp LED,Accessories,4,250000,15,850000.0
ORD292180,CUST0056,2024-07-11,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD476295,CUST0077,2023-11-25,External SSD,Storage,2,1100000,15,1870000.0
ORD271999,CUST0147,2024-12-27,External SSD,Storage,3,1100000,5,3135000.0
ORD317256,CUST0164,2024-02-17,Wireless Headset,Audio,2,800000,0,1600000.0
ORD324793,CUST0781,2024-06-11,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD791150,CUST0127,2024-11-19,Desk Lamp LED,Accessories,4,250000,15,850000.0
ORD502205,CUST0405,2023-01-18,Webcam HD,Peripherals,1,750000,15,637500.0
ORD864325,CUST0464,2024-11-18,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD331322,CUST0765,2023-04-16,Wireless Headset,Audio,2,800000,10,1440000.0
ORD302821,CUST0314,2024-03-21,Laptop Pro X1,Electronics,3,12000000,10,32400000.0
ORD481382,CUST0167,2024-10-13,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD149402,CUST0874,2024-01-29,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD883077,CUST0169,2023-08-14,Smart Speaker,Audio,1,900000,0,900000.0
ORD334898,CUST0011,2024-03-07,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD657176,CUST0939,2023-05-13,4K Monitor,Electronics,4,4500000,10,16200000.0
ORD150468,CUST0599,2023-11-29,Wireless Headset,Audio,4,800000,0,3200000.0
ORD817997,CUST0979,2023-12-22,Mechanical Keyboard,Peripherals,2,1200000,10,2160000.0
ORD620112,CUST0344,2023-10-26,Desk Lamp LED,Accessories,1,250000,20,200000.0
ORD101906,CUST0123,2023-08-03,Wireless Headset,Audio,4,800000,0,3200000.0
ORD710682,CUST0133,2024-02-09,Webcam HD,Peripherals,1,750000,0,750000.0
ORD162119,CUST0590,2024-03-04,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD921462,CUST0078,2023-09-05,Webcam HD,Peripherals,4,750000,15,2550000.0
ORD464446,CUST0105,2023-12-13,Gaming Chair,Furniture,3,3200000,5,9120000.0
ORD910506,CUST0362,2023-08-08,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD734388,CUST0006,2023-01-02,Smart Speaker,Audio,3,900000,0,2700000.0
ORD923333,CUST0916,2023-01-20,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD711650,CUST0046,2023-01-26,Smart Speaker,Audio,4,900000,5,3420000.0
ORD872466,CUST0063,2024-07-13,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD728935,CUST0963,2023-04-14,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD697993,CUST0405,2023-11-28,Wireless Headset,Audio,4,800000,15,2720000.0
ORD212113,CUST0036,2023-06-21,External SSD,Storage,4,1100000,0,4400000.0
ORD259912,CUST0310,2023-11-21,Wireless Headset,Audio,3,800000,10,2160000.0
ORD775899,CUST0645,2024-05-30,Wireless Headset,Audio,3,800000,0,2400000.0
ORD459181,CUST0163,2024-06-24,Desk Lamp LED,Accessories,2,250000,5,475000.0
ORD460400,CUST0029,2023-10-06,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD299121,CUST0191,2023-12-25,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD179888,CUST0725,2024-06-13,Webcam HD,Peripherals,4,750000,15,2550000.0
ORD664931,CUST0836,2024-06-29,External SSD,Storage,1,1100000,20,880000.0
ORD112879,CUST0592,2023-08-10,Desk Lamp LED,Accessories,1,250000,5,237500.0
ORD898385,CUST0780,2024-06-07,External SSD,Storage,2,1100000,0,2200000.0
ORD862945,CUST0101,2023-10-10,Smart Speaker,Audio,2,900000,0,1800000.0
ORD170400,CUST0396,2023-04-13,USB-C Hub,Accessories,3,350000,15,892500.0
ORD608670,CUST0851,2024-05-20,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD749983,CUST0115,2023-09-30,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD731121,CUST0045,2023-01-25,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD764467,CUST0847,2023-08-15,Smart Speaker,Audio,4,900000,10,3240000.0
ORD218558,CUST0191,2023-08-23,Gaming Chair,Furniture,4,3200000,15,10880000.0
ORD225604,CUST0286,2024-01-31,Webcam HD,Peripherals,3,750000,10,2025000.0
ORD814995,CUST0195,2023-05-10,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD660027,CUST0880,2024-08-24,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD644653,CUST0040,2024-03-14,Gaming Chair,Furniture,2,500000,0,1000000.0
ORD341474,CUST0326,2024-12-03,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD158382,CUST0023,2023-01-21,Webcam HD,Peripherals,1,750000,0,750000.0
ORD420580,CUST0705,2024-04-24,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD653620,CUST0177,2024-01-06,Smart Speaker,Audio,1,900000,0,900000.0
ORD598782,CUST0020,2024-05-26,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD593377,CUST0190,2024-09-03,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD579885,CUST0269,2024-10-08,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD618993,CUST0645,2023-12-10,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD241002,CUST0037,2024-11-10,USB-C Hub,Accessories,2,350000,5,665000.0
ORD471687,CUST0051,2023-11-09,Wireless Headset,Audio,4,800000,10,2880000.0
ORD913171,CUST0145,2024-04-14,Wireless Headset,Audio,3,800000,15,2040000.0
ORD722215,CUST0094,2024-04-10,Wireless Headset,Audio,2,800000,0,1600000.0
ORD526976,CUST0045,2024-04-19,External SSD,Storage,4,1100000,10,3960000.0
ORD601477,CUST0975,2023-04-22,Wireless Headset,Audio,4,800000,15,2720000.0
ORD484906,CUST0200,2024-08-17,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD876041,CUST0141,2024-03-30,Webcam HD,Peripherals,1,500000,10,450000.0
ORD345993,CUST0181,2023-02-10,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD420847,CUST0033,2023-02-08,Smart Speaker,Audio,3,900000,0,2700000.0
ORD788340,CUST0042,2023-05-27,4K Monitor,Electronics,3,4500000,5,12825000.0
ORD747272,CUST0984,2023-01-22,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD523915,CUST0826,2024-09-10,USB-C Hub,Accessories,2,350000,5,665000.0
ORD297345,CUST0127,2023-12-15,Smart Speaker,Audio,3,900000,20,2160000.0
ORD908062,CUST0596,2024-09-14,USB-C Hub,Accessories,4,350000,10,1260000.0
ORD998599,CUST0213,2024-05-14,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD991255,CUST0037,2023-10-25,External SSD,Storage,1,1100000,10,990000.0
ORD500706,CUST0936,2024-08-18,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD129092,CUST0175,2023-02-07,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD748565,CUST0133,2024-11-17,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD164340,CUST0100,2023-07-24,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD309720,CUST0434,2024-10-14,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD660139,CUST0160,2023-08-21,Smart Speaker,Audio,1,900000,15,765000.0
ORD791750,CUST0086,2024-03-21,Smart Speaker,Audio,3,900000,0,2700000.0
ORD180771,CUST0034,2024-01-20,External SSD,Storage,4,1100000,15,3740000.0
ORD332682,CUST0397,2023-06-29,Mechanical Keyboard,Peripherals,1,1200000,10,1080000.0
ORD388480,CUST0686,2024-04-21,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD928396,CUST0161,2024-04-01,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD433964,CUST0076,2024-03-03,Smart Speaker,Audio,4,900000,5,3420000.0
ORD932651,CUST0093,2024-06-28,External SSD,Storage,3,1100000,5,3135000.0
ORD167300,CUST0070,2023-03-26,Smart Speaker,Audio,1,900000,20,720000.0
ORD478226,CUST0802,2024-10-29,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD889622,CUST0166,2024-08-01,USB-C Hub,Accessories,4,350000,5,1330000.0
ORD643056,CUST0032,2024-08-25,Laptop Pro X1,Electronics,4,12000000,20,38400000.0
ORD645648,CUST0101,2024-05-22,External SSD,Storage,3,1100000,5,3135000.0
ORD210494,CUST0009,2024-09-08,USB-C Hub,Accessories,1,350000,0,350000.0
ORD872783,CUST0742,2024-08-07,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD914506,CUST0848,2023-08-12,Wireless Headset,Audio,3,800000,0,2400000.0
ORD337777,CUST0122,2023-09-06,External SSD,Storage,2,1100000,0,2200000.0
ORD919593,CUST0612,2023-03-27,Desk Lamp LED,Accessories,4,250000,15,850000.0
ORD431065,CUST0186,2023-05-13,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD168274,CUST0191,2024-06-03,USB-C Hub,Accessories,4,350000,0,1400000.0
ORD437530,CUST0052,2023-04-14,Wireless Headset,Audio,3,800000,5,2280000.0
ORD713587,CUST0069,2024-10-04,Smart Speaker,Audio,1,900000,0,900000.0
ORD858271,CUST0096,2024-01-29,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD812585,CUST0194,2024-12-03,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD280580,CUST0634,2024-11-17,Smart Speaker,Audio,2,900000,5,1710000.0
ORD172178,CUST0195,2023-11-19,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD338886,CUST0947,2024-11-22,External SSD,Storage,4,1100000,0,4400000.0
ORD520628,CUST0100,2023-05-09,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD389372,CUST0134,2024-09-30,Smart Speaker,Audio,3,900000,0,2700000.0
ORD413572,CUST0589,2024-06-18,Smart Speaker,Audio,1,900000,0,900000.0
ORD894301,CUST0610,2024-11-01,Wireless Headset,Audio,3,800000,10,2160000.0
ORD650730,CUST0509,2024-06-29,Smart Speaker,Audio,3,900000,0,2700000.0
ORD580891,CUST0928,2024-08-15,Webcam HD,Peripherals,1,750000,10,675000.0
ORD819831,CUST0132,2023-10-24,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD377354,CUST0080,2023-11-22,Smart Speaker,Audio,3,900000,0,2700000.0
ORD290043,CUST0293,2024-09-16,Desk Lamp LED,Accessories,2,250000,5,475000.0
ORD741553,CUST0963,2023-07-12,Laptop Pro X1,Electronics,3,12000000,10,32400000.0
ORD787810,CUST0551,2023-12-06,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD369209,CUST0484,2024-08-27,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD715429,CUST0117,2024-05-17,Smart Speaker,Audio,2,900000,5,1710000.0
ORD976198,CUST0209,2024-08-23,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD804237,CUST0029,2023-05-29,4K Monitor,Electronics,1,4500000,15,3825000.0
ORD147456,CUST0098,2024-01-22,External SSD,Storage,4,1100000,15,3740000.0
ORD208684,CUST0773,2024-10-23,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD227602,CUST0069,2023-06-01,Smart Speaker,Audio,4,900000,15,3060000.0
ORD648694,CUST0549,2023-06-26,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD901123,CUST0653,2023-07-21,Smart Speaker,Audio,2,900000,15,1530000.0
ORD993061,CUST0112,2023-07-05,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD931431,CUST0191,2024-10-26,Smart Speaker,Audio,4,900000,10,3240000.0
ORD239565,CUST0041,2023-04-16,USB-C Hub,Accessories,2,350000,0,700000.0
ORD793539,CUST0655,2024-07-04,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD837550,CUST0258,2024-11-30,Smart Speaker,Audio,2,900000,10,1620000.0
ORD784659,CUST0179,2023-07-22,Mechanical Keyboard,Peripherals,4,1200000,10,4320000.0
ORD243953,CUST0069,2023-03-12,Smart Speaker,Audio,2,900000,0,1800000.0
ORD147013,CUST0065,2023-02-12,External SSD,Storage,4,1100000,0,4400000.0
ORD267809,CUST0513,2024-01-11,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD346549,CUST0633,2023-11-20,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD701802,CUST0627,2023-09-27,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD280645,CUST0048,2024-10-25,External SSD,Storage,1,1100000,5,1045000.0
ORD148825,CUST0084,2024-06-24,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD131629,CUST0108,2023-05-18,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD362199,CUST0103,2023-01-26,Desk Lamp LED,Accessories,4,250000,5,950000.0
ORD313299,CUST0138,2024-01-11,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD768626,CUST0147,2024-08-07,Laptop Pro X1,Electronics,1,12000000,5,11400000.0
ORD149297,CUST0826,2023-04-15,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD193190,CUST0743,2024-12-23,Smart Speaker,Audio,2,900000,0,1800000.0
ORD868164,CUST0265,2024-05-01,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD606528,CUST0236,2023-11-24,USB-C Hub,Accessories,2,500000,15,850000.0
ORD511267,CUST0171,2024-05-19,Wireless Headset,Audio,3,800000,5,2280000.0
ORD492761,CUST0476,2024-12-06,Wireless Headset,Audio,1,800000,0,800000.0
ORD639689,CUST0227,2024-09-28,Smart Speaker,Audio,3,900000,5,2565000.0
ORD135135,CUST0027,2024-09-08,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD390693,CUST0032,2023-10-08,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD230334,CUST0999,2024-11-30,Laptop Pro X1,Electronics,1,12000000,20,9600000.0
ORD933358,CUST0196,2023-06-13,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD873589,CUST0104,2024-12-08,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD195057,CUST0653,2023-04-11,USB-C Hub,Accessories,2,350000,5,665000.0
ORD176675,CUST0050,2023-10-04,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD420032,CUST0145,2024-06-29,Webcam HD,Peripherals,1,750000,5,712500.0
ORD637732,CUST0687,2023-03-06,USB-C Hub,Accessories,4,350000,0,1400000.0
ORD984080,CUST0103,2024-09-12,Webcam HD,Peripherals,4,500000,0,2000000.0
ORD398303,CUST0244,2023-04-09,Desk Lamp LED,Accessories,4,250000,10,900000.0
ORD397668,CUST0532,2024-12-17,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD401411,CUST0020,2023-05-10,4K Monitor,Electronics,4,4500000,15,15300000.0
ORD100801,CUST0748,2023-08-03,Smart Speaker,Audio,2,900000,20,1440000.0
ORD844974,CUST0417,2024-03-07,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD256810,CUST0854,2023-05-27,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD973625,CUST0943,2023-06-27,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD656357,CUST0120,2023-03-09,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD590224,CUST0082,2023-10-02,Webcam HD,Peripherals,1,750000,0,750000.0
ORD655673,CUST0183,2023-03-16,Smart Speaker,Audio,4,900000,0,3600000.0
ORD309966,CUST0772,2024-11-11,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD748140,CUST0065,2024-08-11,Smart Speaker,Audio,4,900000,10,3240000.0
ORD905983,CUST0122,2023-10-24,Wireless Headset,Audio,4,800000,0,3200000.0
ORD757846,CUST0468,2024-12-05,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD910658,CUST0739,2024-07-10,USB-C Hub,Accessories,4,350000,5,1330000.0
ORD215981,CUST0166,2023-10-01,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD502641,CUST0814,2024-11-12,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD353890,CUST0083,2023-05-16,Mechanical Keyboard,Peripherals,4,1200000,10,4320000.0
ORD770397,CUST0129,2024-10-15,4K Monitor,Electronics,1,4500000,15,3825000.0
ORD743786,CUST0026,2023-02-22,4K Monitor,Electronics,3,4500000,10,12150000.0
ORD342223,CUST0411,2023-02-16,External SSD,Storage,2,1100000,0,2200000.0
ORD574587,CUST0102,2023-04-16,Desk Lamp LED,Accessories,2,500000,0,1000000.0
ORD919444,CUST0020,2023-03-18,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD484083,CUST0563,2023-05-22,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD833946,CUST0105,2024-03-21,External SSD,Storage,2,1100000,20,1760000.0
ORD170658,CUST0624,2023-02-12,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD755920,CUST0798,2023-03-04,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD208237,CUST0144,2024-08-26,Wireless Headset,Audio,3,800000,15,2040000.0
ORD313933,CUST0731,2024-07-11,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD119510,CUST0499,2023-03-14,Smart Speaker,Audio,2,900000,0,1800000.0
ORD651616,CUST0649,2024-09-19,USB-C Hub,Accessories,4,350000,0,1400000.0
ORD958690,CUST0031,2024-05-09,4K Monitor,Electronics,2,4500000,10,8100000.0
ORD920848,CUST0678,2024-07-22,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD967190,CUST0443,2023-09-28,External SSD,Storage,1,1100000,0,1100000.0
ORD594209,CUST0075,2023-05-02,Mechanical Keyboard,Peripherals,1,1200000,10,1080000.0
ORD218371,CUST0008,2023-02-21,Smart Speaker,Audio,1,900000,10,810000.0
ORD660846,CUST0928,2024-11-10,Smart Speaker,Audio,1,900000,0,900000.0
